TotalGHGEmissions,NaturalGas(kBtu),LogNaturalGas,NaturalGasSquared,SiteEnergyUse(kBtu),InteracaoGasEUI,CuboNaturalGas,InteracaoEnergia,RaizNaturalGas,InteracaoEnergiaAreaTotal,InteracaoEnergiaArea,SiteEUIWN(kBtu/sf),CuboElectricity,Electricity(kBtu),PropertyGFABuilding(s),LogElectricity,LargestPropertyUseTypeGFA,PropertyGFATotal,LogAreaTotal,RaizElectricity,EficienciaEnergetica
52.8,0.18090281042542516,0.16627923952354992,0.03272582681981732,0.19915292663573284,0.036353928680658815,0.005920194045200706,0.033721071710199495,0.4253267102186567,0.10109551840509028,0.054813709752210914,0.20095834108472985,0.0064769145062442595,0.18640435508380657,0.3621134985072229,0.17092718267419926,0.44674282565198625,0.27523426684293584,0.24312990043284377,0.431745706503037,0.9910159765489117
211.49400000000009,0.6931471805599452,0.5265890341390445,0.4804530139182012,0.6931471805599453,0.42054002745127367,0.3330246519889293,0.4804530139182014,0.8325546111576977,0.9609060278364028,0.4804530139182014,0.6067110120992611,0.3330246519889296,0.6931471805599454,0.6931471805599453,0.5265890341390446,0.6931471805599453,0.6931471805599453,0.5265890341390446,0.8325546111576978,1.142466786883609
176.3,0.0,0.0,0.0,0.5503389861047646,0.0,0.0,0.0,0.0,0.15506021174213638,0.1782935514341627,0.6931471805599452,0.10964404491601663,0.47862459987437517,0.41679457487551946,0.39111233127716727,0.3312590535002798,0.3239704181164844,0.2806351144528892,0.6918270014059694,0.7939713260612042
211.49400000000009,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.48045301391820144,0.4804530139182014,0.4124728452655691,0.3330246519889296,0.6931471805599454,0.6931471805599453,0.5265890341390446,0.6931471805599453,0.6931471805599453,0.5265890341390446,0.8325546111576978,1.6804674259554349
87.8,0.0,0.0,0.0,0.34587043137183854,0.0,0.0,0.0,0.0,0.05511142401848358,0.054872002822527924,0.5382930184666014,0.04191917904086182,0.34737955639125095,0.22990683989244387,0.29816163679405705,0.282481956233986,0.1586490137502853,0.14725468307549172,0.589389138338374,0.6425318915654824
211.49400000000009,0.10676678618623331,0.10144295961356561,0.01139914663253686,0.6931471805599453,0.05773446466112973,0.0012170502512215842,0.07400509682243414,0.3267518725060857,0.5544581107406357,0.4804530139182014,0.5407530443074637,0.3330246519889296,0.6931471805599454,0.6931471805599453,0.5265890341390446,0.6931471805599453,0.6931471805599453,0.5265890341390446,0.8325546111576978,1.2818183602602755
25.3,0.0,0.0,0.0,0.3705417109042478,0.0,0.0,0.0,0.0,0.12019680415894494,0.08221944504709063,0.5686167487943987,0.15895216437903048,0.5416958170025287,0.29034124779781084,0.43288299044348316,0.23611706732998483,0.22188985106817588,0.2003987184446262,0.7359998756810552,0.6516545840232167
211.49400000000009,0.6931471805599452,0.5265890341390445,0.4804530139182012,0.6931471805599453,0.29694888053860247,0.3330246519889293,0.4804530139182014,0.8325546111576977,0.9609060278364028,0.4804530139182014,0.4284066773505711,0.3330246519889296,0.6931471805599454,0.6931471805599453,0.5265890341390446,0.6931471805599453,0.6931471805599453,0.5265890341390446,0.8325546111576978,1.6179653987809657
56.7,0.17113779055597655,0.1579757468271642,0.0292881433563813,0.2864677577060161,0.08214183501694998,0.005012308143497799,0.05646103830244726,0.4136880353067714,0.13223487618204688,0.07560276834135199,0.47997484804551477,0.03590945541539778,0.32991566689637564,0.2208683426358443,0.2851155318746783,0.24985011063765933,0.26391370863780894,0.23421302491152066,0.5743828574186173,0.5968391028665967
176.9,0.5344253667779466,0.4281559570606619,0.28561047265574274,0.46118639972919273,0.27737735107105693,0.152637481604668,0.1832726946575405,0.7310440251981727,0.3990763998876389,0.2097755938697966,0.5190198076550266,0.04033036050297127,0.3429341233603722,0.37392607909438824,0.2948568644842381,0.39875879832191186,0.4548607547685192,0.37491019485378363,0.5856057746986212,0.8885718674454258
183.3,0.5555886427574778,0.44185402239692145,0.30867873996109624,0.4531919243430916,0.3550004451600417,0.17149840218307388,0.1675847376087059,0.7453781877392696,0.20904747225547948,0.11051803726941896,0.638962746607123,0.0274437410639506,0.30163456325700844,0.2757568122496896,0.26362083100851824,0.27231242806076383,0.24386585756049492,0.21822415695973832,0.5492126757978265,0.7092618885052844
43.7,0.13565654114492445,0.12721093404340394,0.01840269715540458,0.22577131828294403,0.036862327835568684,0.0024964462438397256,0.03469840662161045,0.3683158171256353,0.10193205845954469,0.05879179966596682,0.2717327710441029,0.01673425480497452,0.25578130128307996,0.34540886502801954,0.22775792970254458,0.37933078439368545,0.2604042006446851,0.2314324636823894,0.5057482588038045,0.8308578954810746
109.4,0.3618400816020744,0.3088367864446326,0.13092824465379588,0.3162590265669122,0.15101367026072893,0.047375086729545865,0.08303859768266052,0.6015314468937384,0.1350226418731947,0.07221372141463966,0.417349204632346,0.012086206249907404,0.22948977160020753,0.3091797182231929,0.20659926348554697,0.34420857247245995,0.22833726581195657,0.20566143844319987,0.47905090710717535,0.7577803504993215
32.5,0.0,0.0,0.0,0.4576319274700773,0.0,0.0,0.0,0.0,0.23273123443797913,0.16264841609167222,0.624380323312853,0.28077824328134493,0.6548188169155864,0.2893195779451845,0.5036915266521357,0.32497192802855734,0.35541317449339704,0.3041063336766185,0.8092087597867353,0.7329377790798438
12.7,0.0,0.0,0.0,0.20578087422489247,0.0,0.0,0.0,0.0,0.061083585099116725,0.04071776910009598,0.3010417996417124,0.029419592560183946,0.3087063417346513,0.2746148937026527,0.2690391238952112,0.31073667509985436,0.19786955057638939,0.18054460442914935,0.555613482319005,0.6835624636505775
211.49400000000009,0.6931471805599452,0.5265890341390445,0.4804530139182012,0.6395038848203197,0.3290641615424446,0.3330246519889293,0.23635710489148154,0.8325546111576977,0.48321964939662115,0.2988196182592694,0.4747392339915697,0.03964875932070611,0.34099122310581303,0.5758120894862557,0.2934090592414433,0.6336527186280485,0.4672678702229123,0.3834020797809542,0.5839445376967003,1.3470634803941144
17.7,0.03825311003969097,0.03753959898746222,0.0014633004277087062,0.1589201718995277,0.009017112362994222,5.597579228226801e-05,0.008461821229327208,0.19558402296632252,0.050456896964973554,0.030905122939136054,0.23572233352106986,0.010824087348756272,0.2212060985511328,0.27074874774776925,0.19983897576648704,0.306995065051406,0.1944694784163388,0.17770213569196658,0.47032552402685185,0.6741837717524664
99.4,0.3309292039392887,0.2858773478700717,0.10951413801989134,0.303506028146998,0.10039762686188684,0.036241426515020034,0.07661478066155031,0.5752644643459986,0.1865801658890478,0.10068251059743215,0.3033809819948846,0.012408874834886589,0.23151411162734922,0.4254727615275755,0.2082443974063061,0.4570821759859058,0.3317315020467016,0.28647997675920456,0.4811591333720573,1.0004121753159712
31.2,0.0,0.0,0.0,0.440645716775411,0.0,0.0,0.0,0.0,0.11379394652970283,0.07894771431490077,0.6931471805599452,0.25621671289326675,0.6351395422706952,0.253322407430757,0.4917281476619262,0.2521875828053437,0.17916369389138753,0.16480545321655948,0.7969564243236233,0.6357173903808483
185.8,0.564397984968311,0.44750107584438514,0.31854508543628973,0.4403081354874769,0.1868340834798483,0.1797862043418004,0.1573383785770676,0.7512642577471066,0.39441485335590987,0.20596565722888407,0.3310325133253947,0.021664448966878434,0.27877204165762853,0.5763718411342521,0.24590027501305675,0.6073190691602705,0.46777617906345065,0.38374845199008273,0.5279886756907088,1.330105405853798
211.49400000000009,0.6931471805599452,0.5265890341390445,0.4804530139182012,0.6931471805599453,0.2642725094395551,0.3330246519889293,0.3270704048997988,0.8325546111576977,0.8075234188180003,0.4804530139182014,0.381264638811728,0.10506241093759515,0.4718628511704851,0.6931471805599453,0.3865288442067451,0.6931471805599453,0.6931471805599453,0.5265890341390446,0.6869227403212715,1.8180211590569975
2.7,0.0,0.0,0.0,0.04606178050450792,0.0,0.0,0.0,0.0,0.016462837016917628,0.010289573854005609,0.055398779389788225,0.0004002616988724079,0.07369669491798705,0.30357264883880847,0.07110754923582391,0.3387763198320608,0.223386368075776,0.20162272510916826,0.2714713519286834,0.8314584005617746
45.9,0.16409522555832495,0.15194415486198526,0.026927243051037542,0.16023159801904982,0.04837151410716789,0.004418632022123844,0.021425615452866455,0.4050866889424101,0.03619180671495657,0.019680322887659057,0.2947770963023847,0.0022259329699479634,0.13056818307764276,0.18885009141236728,0.12272032323706901,0.24344303113130497,0.1228242314934616,0.11584714658146465,0.36134219664694955,0.5435686830115287
123.8,0.34723036437488164,0.29805090312877053,0.12056892594391307,0.5313012853516246,0.10208268595943308,0.04186519208779305,0.20474887048478424,0.5892625597939187,0.6104879018094899,0.34620058913575685,0.29399124164504564,0.205027188174415,0.5896629197547091,0.6931471805599453,0.46352199360265983,0.6931471805599453,0.6516087927523744,0.501749838794008,0.7678951228876956,1.8072010661905993
211.49400000000009,0.1142476426396647,0.10817941719469296,0.013052523848720533,0.6931471805599453,0.07919043138130376,0.0014912200802143245,0.07919043138130379,0.33800538847726186,0.4867721005479516,0.41789307953816196,0.6931471805599452,0.3330246519889296,0.6931471805599454,0.6931471805599453,0.5265890341390446,0.6931471805599453,0.6028922734715234,0.471809668294655,0.8325546111576978,1.0000000000000002
211.49400000000009,0.6931471805599452,0.5265890341390445,0.4804530139182012,0.6931471805599453,0.4804530139182012,0.3330246519889293,0.4804530139182014,0.8325546111576977,0.9609060278364028,0.4804530139182014,0.6931471805599452,0.3330246519889296,0.6931471805599454,0.6931471805599453,0.5265890341390446,0.6931471805599453,0.6931471805599453,0.5265890341390446,0.8325546111576978,1.0000000000000002
145.1,0.3815572835400284,0.32321132926293933,0.1455859606224456,0.6414894549294623,0.26447535530788224,0.05554938365666589,0.26447535530788235,0.6177032325801998,0.2146912104960094,0.12814885598764947,0.6931471805599452,0.3330246519889296,0.6931471805599454,0.2767724242431607,0.5265890341390446,0.15108293136255974,0.19976767350250615,0.1821279326354289,0.8325546111576978,0.9254736554092996
31.7,0.10306930503076539,0.0980965715075647,0.010623281639524959,0.1569230852909908,0.024724300312580598,0.0010949342557319275,0.01805089991861867,0.3210440858056186,0.06949890655521532,0.039201539887701815,0.23988034366973354,0.005371660193542771,0.17513361435036956,0.2659328637031669,0.1613818554718767,0.29743188667908993,0.2498137212571899,0.2229945172149319,0.4184896824897474,0.6541723381347243
211.49400000000009,0.6585225863839786,0.5059271978735761,0.4336519967778446,0.5516218122182165,0.31435264967676035,0.285569634508723,0.25449772280584293,0.8114940458093199,0.5931889125930355,0.3131282087703176,0.47736046747144395,0.05772177484490612,0.38646772042143374,0.6374990347733505,0.32675930446220774,0.5394221485563451,0.5676501578339455,0.4495777834083579,0.6216652800514387,1.155566599681225
173.4,0.4722376712304802,0.38678346870694036,0.22300841812918712,0.6420593786733391,0.11912272489950967,0.10531297604212053,0.32288651510358796,0.6871955116489631,0.8012607991783504,0.44504164807949526,0.25225163547228036,0.31964494258883885,0.6837373102028534,0.6931471805599453,0.5210159120861837,0.6931471805599453,0.6931471805599453,0.5265890341390446,0.8268840972003594,2.5453130461225264
211.49400000000009,0.6931471805599452,0.5265890341390445,0.4804530139182012,0.6931471805599453,0.4697691626285018,0.3330246519889293,0.4804530139182014,0.8325546111576977,0.9609060278364028,0.4804530139182014,0.6777336412867007,0.3330246519889296,0.6931471805599454,0.6931471805599453,0.5265890341390446,0.6931471805599453,0.6931471805599453,0.5265890341390446,0.8325546111576978,1.022742768448061
211.49400000000009,0.6918958277605392,0.5258496917712623,0.47871983647244165,0.6931471805599453,0.47958564225340716,0.33122425752149,0.47958564225340733,0.8318027577259762,0.47582497952383074,0.23812743793196406,0.6931471805599452,0.3330246519889296,0.6931471805599454,0.4386673498291042,0.5265890341390446,0.4532284772536756,0.343545273804039,0.29531184690833906,0.8325546111576978,1.0000000000000002
211.49400000000009,0.6772683778273547,0.5171665045195406,0.4586924556048965,0.5190347540364691,0.4542752205201535,0.31065789532917415,0.19278286264525535,0.8229631691803435,0.21804820856083318,0.11765538072377446,0.6707462438707786,0.023063375979055674,0.2846476654700663,0.3073044859953401,0.25048449045448307,0.34434458765008735,0.2266811226199847,0.2043122481878431,0.533523819027854,0.7738168626054398
211.49400000000009,0.6931471805599452,0.5265890341390445,0.4804530139182012,0.6931471805599453,0.26775942319897056,0.3330246519889293,0.4804530139182014,0.8325546111576977,0.9609060278364028,0.4804530139182014,0.38629519200044415,0.3330246519889296,0.6931471805599454,0.6931471805599453,0.5265890341390446,0.6931471805599453,0.6931471805599453,0.5265890341390446,0.8325546111576978,1.7943458653224664
75.0,0.24532763337229438,0.21939865463150302,0.060185647696050885,0.2852650325192416,0.08121142306340158,0.014765202512250846,0.0670918451292907,0.4953055959428425,0.14243750665778665,0.0783191129427763,0.3310325133253947,0.020453601934780692,0.2734785486944154,0.36134184036858896,0.24175217092520068,0.39478912634737495,0.27454859171179186,0.2425920702051662,0.5229517651699968,0.8617432458630883
39.7,0.11187783556529667,0.10605032969017707,0.01251665009077556,0.24497790812459913,0.03609897943197798,0.0014003357206841436,0.033850673266069234,0.3344814427816537,0.09330401579900803,0.055151748754932256,0.32266426365487805,0.02769936196608133,0.3025681815797423,0.3055472039897292,0.2643378399776415,0.34600810339310706,0.22512947872377667,0.2030465353285335,0.5500619797620467,0.759234708392212
98.4,0.31767639636610256,0.2758698796561888,0.1009182928081531,0.33625956335354773,0.10226004144497214,0.03205935958671324,0.09561596568094172,0.5636278882082597,0.21736875757767016,0.11814584446048454,0.3219000297621222,0.02726694009788782,0.30098542659981004,0.4473778411232065,0.2631219977764758,0.4783852865536321,0.3513531132979687,0.30110639662356853,0.5486213872971141,1.0446086743205243
113.4,0.3559643108618208,0.3045128697484058,0.12671059060733098,0.38882153728617824,0.22064458638667414,0.045104448064432874,0.12664257747258295,0.5966274472917088,0.11490734575127426,0.06277377179539016,0.6198503042411029,0.0450318562967924,0.3557732435759365,0.23310361131477061,0.3043719510331061,0.2705872112241316,0.16144623117722967,0.1496659795844547,0.5964673030233396,0.6272829659448526
180.1,0.5170337359008448,0.4167569386826321,0.2673238840595845,0.557898827902035,0.12957431367568756,0.13821546647085126,0.2714414950425548,0.7190505795149913,0.7222811154813618,0.38670599959799373,0.2506109460148205,0.14470117981162667,0.5249976475318645,0.6931471805599453,0.4219928674561291,0.6931471805599453,0.6931471805599453,0.5265890341390446,0.7245672139504137,2.226155069336207
61.1,0.20777728756683858,0.18878171791839388,0.043171401228632736,0.22755692134084513,0.06720097468189053,0.008970036647744992,0.04250855560211139,0.4558259399889815,0.08485524690130063,0.04682605645564911,0.32342791394017534,0.00856317515956461,0.20458711392330156,0.28359971596932515,0.18613686417968134,0.3194338728064179,0.2057773333359125,0.18712444886688645,0.4523130706969472,0.7035784838996193
34.5,0.09451566917477028,0.09031195416406888,0.00893321171955462,0.2270246897994581,0.0313593351866589,0.0008443284835536052,0.02702996876857863,0.30743400783708086,0.08076801742835285,0.0481901451533554,0.3317898022673035,0.023389729064893873,0.28598399614139247,0.29096755313472805,0.2515241810578927,0.11704305061356562,0.21226830084394824,0.19249323348161665,0.5347747153160782,0.6842425181487577
211.49400000000009,0.6931471805599452,0.5265890341390445,0.4804530139182012,0.6931471805599453,0.4804530139182012,0.3330246519889293,0.4804530139182014,0.8325546111576977,0.9609060278364028,0.4804530139182014,0.6931471805599452,0.3330246519889296,0.6931471805599454,0.6931471805599453,0.5265890341390446,0.6931471805599453,0.6931471805599453,0.5265890341390446,0.8325546111576978,1.0000000000000002
83.3,0.27210474884661584,0.24067281124956053,0.07404099434487989,0.29714528984261307,0.1723455042442166,0.020146906170567244,0.0759637074430032,0.5216366061221316,0.09609046191855204,0.05179411073228903,0.6333792591814226,0.021757555186069793,0.2791708258124653,0.1594455778644921,0.24621207568940412,0.14156435844495774,0.17430567639057132,0.16067705922765502,0.5283661853416296,0.4691427537849009
120.4,0.29286883453860996,0.2568636519051637,0.0857721542440037,0.6490637105601051,0.08587053895898959,0.02511999084930725,0.20300120693431464,0.541173571544851,0.6834542208525161,0.44989668097851326,0.2932047689344322,0.3330246519889296,0.6931471805599454,0.6931471805599453,0.5265890341390446,0.6931471805599453,0.6931471805599453,0.5265890341390446,0.8325546111576978,2.213687427114297
211.49400000000009,0.6931471805599452,0.5265890341390445,0.4804530139182012,0.6931471805599453,0.3208286526164338,0.3330246519889293,0.4804530139182014,0.8325546111576977,0.9609060278364028,0.4804530139182014,0.46285790610481703,0.3330246519889296,0.6931471805599454,0.6931471805599453,0.5265890341390446,0.6931471805599453,0.6931471805599453,0.5265890341390446,0.8325546111576978,1.4975377354858832
211.49400000000009,0.6931471805599452,0.5265890341390445,0.4804530139182012,0.5886213188965363,0.24963689600970954,0.3330246519889293,0.16753130766897578,0.8325546111576977,0.5613673507976208,0.35346311540006087,0.3601499118961219,0.014119247529716194,0.24169658676767455,0.6931471805599453,0.21647865959873566,0.6931471805599453,0.6004932272291519,0.4703118487594407,0.4916264707760095,1.6343786280484014
211.49400000000009,0.637220557726486,0.49300002219451494,0.40605003918925386,0.48278009633169855,0.23695333688251294,0.25874343243703785,0.1639968758744535,0.798260958413028,0.46059372004556426,0.248568761237412,0.37185450784564983,0.017046585043016156,0.25736281399892597,0.6281086366536642,0.22901652280510168,0.5975514064071897,0.5148695298876417,0.4153293163668433,0.5073093868626185,1.2983037347824542
211.49400000000009,0.6931471805599452,0.5265890341390445,0.4804530139182012,0.5829943643624526,0.23520654505819863,0.3330246519889293,0.2735804542152954,0.8325546111576977,0.6877611421522462,0.3685842979563846,0.33933131614008977,0.06148636454750618,0.3946931645805569,0.6931471805599453,0.332674437374271,0.6931471805599453,0.6322261765934201,0.4899448355383119,0.6282461019222936,1.7180682614090612
211.49400000000009,0.6931471805599452,0.5265890341390445,0.4804530139182012,0.4922495866962899,0.2032340589136319,0.3330246519889293,0.14295305093971758,0.8325546111576977,0.5051732252717658,0.2764904418883403,0.2932047689344322,0.008772106641523945,0.20623765767067798,0.6793113108869665,0.18750614163585386,0.6931471805599453,0.5616875043897812,0.4457669701924535,0.45413396445396814,1.6788594144809732
211.49400000000009,0.6931471805599452,0.5265890341390445,0.4804530139182012,0.6931471805599453,0.20486819840661988,0.3330246519889293,0.4804530139182014,0.8325546111576977,0.9609060278364028,0.4804530139182014,0.2955623338770868,0.3330246519889296,0.6931471805599454,0.6931471805599453,0.5265890341390446,0.6931471805599453,0.6931471805599453,0.5265890341390446,0.8325546111576978,2.345181036661454
91.9,0.32786373192608376,0.2835714342878789,0.10749462671249892,0.2111041036220059,0.12688712684008413,0.035243589475961186,0.023843534988626108,0.5725938629832525,0.053881736516353966,0.02839492357154843,0.38701178106729595,0.0003846199403925454,0.07272391749021385,0.20226241001811193,0.07020113090499715,0.24079376150702458,0.13450673428116386,0.12619796112244597,0.2696737241375471,0.5454720345717275
189.2,0.5703821989411968,0.45131902854984507,0.325335852868995,0.46636683743389973,0.19397691795547656,0.18556577915382702,0.17095571583418528,0.7552365185431626,0.42203706308065575,0.22620766613852555,0.3400823488453126,0.026924831123800196,0.2997213379932459,0.5953684314844335,0.26214988610028006,0.6258050063890639,0.48504234860092726,0.3954432894244265,0.5474681159604146,1.37133502816998
55.9,0.20566742098409094,0.18703328994508178,0.042299088054247286,0.1557868318422024,0.05405988746010729,0.00869954435009601,0.018515393246535148,0.45350570115941313,0.047030722076991126,0.02477826465376915,0.26285100090932245,0.0007296293822900659,0.09002589305560153,0.2303678891018955,0.08620145105578658,0.2679431715348001,0.15905236893749294,0.14760274792482275,0.3000431519891789,0.5926811437021892
66.4,0.18171625242604972,0.16696783299640933,0.03302079639576782,0.37671440572278164,0.05213268833993423,0.006000415373162538,0.0836879802410728,0.4262818931482426,0.2933980649538817,0.17209162215139395,0.2868906200954693,0.09768051588271333,0.46054207658244556,0.5643032208832177,0.37880765214134504,0.593216788038718,0.4568225147143259,0.37625770422282223,0.6786325048083429,1.3130941875946363
211.49400000000009,0.6280233894220958,0.4873666344440339,0.39441337766121737,0.6025774611398917,0.3071484835934484,0.24770082627221485,0.31870297806344644,0.7924792675030028,0.5037226214568629,0.26731280256456375,0.48907172689234546,0.130686554992949,0.5074699182091219,0.42849349585721747,0.41043269466662013,0.578092700128469,0.44361566736812547,0.36715084671189635,0.7123692288477387,1.2320840236845898
211.49400000000009,0.6258568564413155,0.4860349730814512,0.3916968047546054,0.6083713265934976,0.4338109154764082,0.24514613090182505,0.3219090070624753,0.791111153025487,0.17038978686649892,0.09091361618551226,0.6931471805599452,0.1360737464610734,0.5143492537461074,0.21937072240742145,0.4149858112034254,0.22084589685154576,0.14943770722162758,0.13927287255794696,0.7171814650045742,0.8776942958954791
211.49400000000009,0.6931471805599452,0.5265890341390445,0.4804530139182012,0.6931471805599453,0.38075668952107355,0.3330246519889293,0.449571182236581,0.8325546111576977,0.9300241961547824,0.4804530139182014,0.5493157877573517,0.27284689235919013,0.648594115139304,0.6557832016305744,0.49992287327961815,0.6416309494680783,0.6931471805599453,0.5265890341390446,0.805353410087338,1.2618373547751152
58.5,0.19678996502240745,0.17964294336201989,0.03872629033352035,0.22494013849711117,0.05908832308587213,0.0076209453201810645,0.042349411394597,0.44361014981896824,0.09317702465107101,0.05087307964469925,0.300260854658641,0.009966284718876684,0.2152010718116388,0.3067174507248318,0.19490955430334816,0.34182295641123267,0.22616274705171213,0.2038895750757061,0.46389769541531334,0.749149064911708
24.0,0.07081618293751847,0.06842114549113715,0.005014931765840083,0.14984666756754614,0.015921594786809212,0.0003551383253489038,0.013107353119897502,0.26611310177726777,0.04767806909141618,0.027918064650172946,0.2248298923546462,0.0063408496669264975,0.18508979976317272,0.26146440897745227,0.16981855210676872,0.3024034355954336,0.18631088100500043,0.17084839186320538,0.4302206407916439,0.6664890775786092
8.2,0.0,0.0,0.0,0.1360066222799058,0.0,0.0,0.0,0.0,0.033785362342786125,0.022070252498133776,0.21636960500525487,0.009024933340941873,0.20820029200543191,0.23404865032227565,0.18913189040881132,0.284968447503091,0.1622733667535138,0.15037788614319297,0.45628970184021456,0.6285846955102712
177.9,0.5633988992626592,0.4468622327374893,0.317418319690376,0.36247335161959876,0.2589000085474189,0.17883313191936068,0.05778264111796574,0.7505990269529126,0.16060523281389016,0.08741537543524125,0.45953232937844013,0.0010788080622004413,0.10256079874062232,0.32368898983053385,0.09763547306836301,0.35826985959157975,0.2411635918741419,0.21604932015682513,0.32025114947587985,0.7887874877266576
