DataYear,BuildingType,Latitude,Longitude,Neighborhood,CouncilDistrictCode,YearBuilt,NumberofFloors,PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SourceEUIWN(kBtu/sf),SourceEUI(kBtu/sf),LargestPropertyUseTypeGFA,Electricity(kWh),SteamUse(kBtu),NaturalGas(therms),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,NumberofBuildings,CouncilDistrictCode_bins
2019,SPS-District K-12,47.54576,-122.26853,SOUTHEAST,2,1961,2,56228.0,56228.0,0.0,91.0,28.7,28.1,1688757.0,1653253.0,54.6,53.8,58916.0,240096.0,0.0,8340.0,819208.0,834045.0,49.3,0.9,1,Muito_Pequena
2019,NonResidential,47.65958,-122.31738,NORTHEAST,1,2001,6,88592.0,58006.0,22225.0,96.0,49.6,49.6,3360246.0,3360246.0,106.7,106.7,67770.0,619827.0,0.0,12454.0,2114849.0,1245397.0,79.2,1.4,1,Muito_Pequena
2019,NonResidential,47.6113,-122.33659,DOWNTOWN,1,1973,5,88717.0,88717.0,0.0,77.0,51.7,51.9,8756892.0,8800143.0,144.6,145.3,103362.0,1571232.56,0.0,0.0,5708139.680000001,0.0,54.2,0.6,1,Muito_Pequena
2019,NonResidential,47.61048,-122.33794,DOWNTOWN,1,1910,8,59400.0,59400.0,0.0,73.20295,40.8,40.8,2242016.0,2242016.0,114.2,114.2,48366.0,657097.0,0.0,0.0,2242016.0,0.0,13.8,0.2,1,Muito_Pequena
2019,NonResidential,47.60886,-122.33744,DOWNTOWN,7,1926,2,52549.0,52549.0,0.0,73.20295,96.0,95.88600000000007,9141320.220000016,8998438.580000002,188.28000000000011,188.44000000000005,23500.0,1339867.0,0.0,43301.02000000004,4571626.0,4331672.12,211.49400000000006,9.3,1,Muito_Grande
2019,Campus,47.61087,-122.33339,DOWNTOWN,1,1982,10,206126.0,164437.0,22225.0,67.0,86.2,86.0,9141320.220000016,8998438.580000002,173.8,173.5,156766.0,1571232.56,14278142.0,43301.02000000004,5708139.680000001,4331672.12,211.49400000000006,2.6,2,Muito_Pequena
2019,NonResidential,47.60997,-122.34138,DOWNTOWN,1,1985,7,71150.0,57420.0,13730.0,98.0,86.9,87.1,4988638.0,4999147.0,182.5,183.0,57420.0,880817.0,0.0,19938.0,3005347.0,1993800.0,124.4,2.2,1,Muito_Pequena
2019,NonResidential,47.62001,-122.34274,LAKE UNION,7,2000,7,150453.0,115718.0,22225.0,92.0,60.4,60.7,6988562.0,7025278.0,114.7,115.6,115718.0,1004827.0,0.0,35968.0,3428470.0,3596807.0,211.49400000000006,1.8,1,Muito_Grande
2019,NonResidential,47.62025,-122.34314,LAKE UNION,1,1997,6,116300.0,88100.0,22225.0,86.0,63.4,63.4,5610892.0,5610892.0,121.7,121.7,88490.0,817084.0,0.0,28230.0,2787892.0,2823000.0,167.1,1.9,1,Muito_Pequena
2019,NonResidential,47.62023,-122.35951,MAGNOLIA / QUEEN ANNE,1,1998,6,155602.0,118858.0,22225.0,94.0,47.0,47.6,7318056.0,7399314.0,95.8,97.3,155602.0,1233435.0,0.0,31908.0,4208480.0,3190833.0,195.4,1.6,1,Muito_Pequena
2019,NonResidential,47.63442,-122.30793,EAST,1,1911,3,56072.0,56072.0,0.0,54.0,65.1,63.3,3650135.0,3548614.0,85.4,83.5,56072.0,160107.0,0.0,30023.0,546284.0,3002330.0,162.8,2.9,1,Muito_Pequena
2019,NonResidential,47.55837,-122.37751,SOUTHWEST,1,1922,5,206126.0,164437.0,22225.0,35.0,96.0,95.88600000000007,9141320.220000016,8998438.580000002,188.28000000000011,188.44000000000005,156766.0,1571232.56,0.0,43301.02000000004,5708139.680000001,4331672.12,211.49400000000006,6.9,1,Muito_Pequena
2019,NonResidential,47.61069,-122.34653,DOWNTOWN,1,2003,8,206126.0,164437.0,22225.0,35.0,96.0,95.88600000000007,9141320.220000016,8998438.580000002,188.28000000000011,188.44000000000005,156766.0,1571232.56,0.0,43301.02000000004,5708139.680000001,4331672.12,211.49400000000006,4.0,1,Muito_Pequena
2019,NonResidential,47.61988,-122.33211,LAKE UNION,1,2008,6,84103.0,63371.0,20732.0,98.0,47.7,47.5,3020655.0,3012965.0,104.6,104.5,63371.0,578839.0,0.0,10380.0,1974998.0,1037967.0,67.3,1.1,1,Muito_Pequena
2019,SPS-District K-12,47.5097,-122.37759,SOUTHWEST,1,2016,3,78972.0,78972.0,0.0,97.0,22.3,22.4,2020176.0,2029770.0,36.6,36.4,90763.0,343143.0,0.0,8590.0,1170805.0,858965.0,52.8,0.7,1,Muito_Pequena
2019,NonResidential,47.62642,-122.33325,LAKE UNION,1,1990,7,206126.0,164437.0,22225.0,72.0,80.3,79.7,9141320.220000016,8998438.580000002,148.1,147.4,156766.0,1571232.56,0.0,43301.02000000004,5708139.680000001,4331672.12,211.49400000000006,2.5,1,Muito_Pequena
2019,Nonresidential COS,47.62141,-122.35086,MAGNOLIA / QUEEN ANNE,1,1962,1,91213.0,91213.0,0.0,73.20295,96.0,95.88600000000007,6710224.0,6643328.0,188.28000000000011,188.44000000000005,65000.0,1027116.0,2910560.0,0.0,3504520.0,0.0,176.3,1.9,1,Muito_Pequena
2019,Nonresidential COS,47.62141,-122.35086,MAGNOLIA / QUEEN ANNE,1,1938,5,206126.0,164437.0,0.0,73.20295,49.6,49.5,9141320.220000016,8998438.580000002,97.3,97.2,156766.0,1571232.56,7235690.0,0.0,5708139.680000001,0.0,211.49400000000006,1.1,1,Muito_Pequena
2019,Nonresidential COS,47.62395,-122.35143,MAGNOLIA / QUEEN ANNE,1,1962,2,52000.0,52000.0,0.0,73.20295,68.8,68.2,3781674.0,3749896.0,151.6,150.9,54981.0,695119.0,1376730.0,0.0,2371746.0,0.0,87.8,1.7,1,Muito_Pequena
2019,Nonresidential COS,47.62395,-122.35143,MAGNOLIA / QUEEN ANNE,1,1928,2,206126.0,164437.0,0.0,73.20295,69.2,68.9,9141320.220000016,8998438.580000002,147.9,147.0,156766.0,1571232.56,5690960.0,4881.0,5708139.680000001,488070.0,211.49400000000006,1.5,1,Muito_Pequena
2019,NonResidential,47.62391,-122.34837,MAGNOLIA / QUEEN ANNE,7,1986,2,66240.0,63888.0,2352.0,73.20295,73.8,73.8,4104100.0,4104100.0,188.28000000000011,188.44000000000005,45900.0,1202843.0,0.0,0.0,4104100.0,0.0,25.3,0.4,1,Muito_Grande
2019,NonResidential,47.62419,-122.34443,MAGNOLIA / QUEEN ANNE,1,2010,6,206126.0,164437.0,22225.0,82.0,51.9,52.4,9141320.220000016,8998438.580000002,117.3,118.3,156766.0,1571232.56,0.0,43301.02000000004,5708139.680000001,4331672.12,211.49400000000006,1.3,1,Muito_Pequena
2019,NonResidential,47.62053,-122.35842,MAGNOLIA / QUEEN ANNE,1,1970,4,76213.0,50283.0,22225.0,70.0,59.6,59.7,3037215.0,3040440.0,139.2,139.3,48546.0,654137.0,0.0,8085.0,2231915.0,808525.0,56.7,1.1,1,Muito_Pequena
2019,NonResidential,47.62291,-122.35708,MAGNOLIA / QUEEN ANNE,1,2002,6,127200.0,81560.0,22225.0,72.0,65.7,66.2,5359433.0,5396104.0,118.3,119.6,79696.0,684619.0,0.0,30602.0,2335920.0,3060185.0,176.9,2.2,1,Muito_Pequena
2019,NonResidential,47.65772,-122.31756,NORTHEAST,1,1962,4,71403.0,60953.0,10450.0,37.0,86.0,85.8,5244086.0,5228876.0,148.1,147.8,52953.0,589270.0,0.0,32183.0,2010588.0,3218288.0,183.3,3.0,2,Muito_Pequena
2019,SPS-District K-12,47.5636,-122.358,DELRIDGE NEIGHBORHOODS,1,1999,3,75364.0,75364.0,0.0,78.0,30.8,30.4,2320871.0,2294123.0,71.3,70.6,75364.0,487919.0,0.0,6293.0,1664781.0,629342.0,43.7,0.6,1,Muito_Pequena
2019,NonResidential,47.62548,-122.30828,EAST,1,1923,3,67743.0,67743.0,0.0,26.0,50.3,49.6,3405044.0,3362014.0,90.8,90.2,67743.0,431869.0,0.0,18885.0,1473537.0,1888476.0,109.4,1.6,1,Muito_Pequena
2019,NonResidential,47.58408,-122.30125,SOUTHEAST,1,2003,3,99433.0,63681.0,22225.0,51.0,83.4,82.9,5308034.0,5278960.0,188.28000000000011,188.44000000000005,63681.0,1547175.0,0.0,0.0,5278961.0,0.0,32.5,0.5,1,Muito_Pequena
2019,SPS-District K-12,47.57324,-122.29058,SOUTHEAST,1,1991,2,60725.0,60725.0,0.0,47.0,34.5,34.0,2094302.0,2065346.0,96.6,95.2,60725.0,605318.0,0.0,0.0,2065346.0,0.0,12.7,0.2,1,Muito_Pequena
2019,SPS-District K-12,47.56413,-122.31208,GREATER DUWAMISH,1,1957,1,130862.0,130862.0,0.0,45.0,58.8,57.4,8187186.0,8000900.0,91.2,89.5,139310.0,680045.0,0.0,43301.02000000004,2320312.0,4331672.12,211.49400000000006,2.4,1,Muito_Pequena
2019,SPS-District K-12,47.55478,-122.27596,SOUTHEAST,2,1989,3,59955.0,59955.0,0.0,72.0,26.4,26.4,1580610.0,1583226.0,68.8,69.0,59955.0,414512.0,0.0,1689.0,1414316.0,168910.0,17.7,0.3,1,Muito_Pequena
2019,SPS-District K-12,47.63683,-122.35896,MAGNOLIA / QUEEN ANNE,1,1964,2,93218.0,93218.0,0.0,69.0,34.8,34.2,3246242.0,3187231.0,64.5,63.8,93218.0,436132.0,0.0,16991.0,1488084.0,1699147.0,99.4,1.1,1,Muito_Pequena
2019,NonResidential,47.67524,-122.31534,NORTHEAST,1,1941,4,56521.0,56521.0,0.0,73.20295,96.0,95.88600000000007,5064914.0,5064914.0,188.28000000000011,188.44000000000005,49000.0,1484441.0,0.0,0.0,5064913.0,0.0,31.2,0.6,1,Muito_Pequena
2019,SPS-District K-12,47.72463,-122.35315,NORTHWEST,1,1963,2,131013.0,131013.0,0.0,86.0,38.4,38.8,5060124.0,5121278.0,64.6,65.1,131909.0,538155.0,0.0,32851.0,1836186.0,3285092.0,185.8,1.4,1,Muito_Pequena
2019,SPS-District K-12,47.7257,-122.33684,NORTHWEST,1,1959,1,206126.0,164437.0,0.0,86.0,45.2,45.8,9141320.220000016,8998438.580000002,70.8,71.5,156766.0,1008926.0,0.0,43301.02000000004,3442456.0,4331672.12,211.49400000000006,1.9,1,Muito_Pequena
2019,SPS-District K-12,47.65464,-122.34912,LAKE UNION,1,1991,3,66588.0,66588.0,0.0,100.0,6.6,6.6,437900.0,437900.0,18.4,18.4,66588.0,128341.0,0.0,0.0,437900.0,0.0,2.7,0.15333334,1,Muito_Pequena
2019,SPS-District K-12,47.53284,-122.37493,DELRIDGE NEIGHBORHOODS,1,1926,3,44324.0,44324.0,0.0,73.20295,33.7,33.2,1594661.0,1569847.0,64.9,64.3,47307.0,233703.0,0.0,7725.0,797395.0,772452.0,45.9,1.0,1,Muito_Pequena
2019,NonResidential,47.6048,-122.3368,DOWNTOWN,1,1904,5,190980.0,164437.0,0.0,99.0,33.6,33.4,6411578.0,6384354.0,77.5,77.1,156766.0,1344107.0,0.0,17983.0,4586093.0,1798262.0,123.8,0.6,2,Muito_Pequena
2019,Nonresidential COS,47.60804,-122.3367,DOWNTOWN,1,1998,6,174000.0,164437.0,0.0,73.20295,96.0,95.88600000000007,9141320.220000016,8998438.580000002,188.28000000000011,188.44000000000005,156766.0,1571232.56,6424176.0,5243.0,5708139.680000001,524261.0,211.49400000000006,2.5,1,Muito_Pequena
2019,Campus,47.66737,-122.37956,BALLARD,1,1954,5,206126.0,164437.0,22225.0,37.0,96.0,95.88600000000007,9141320.220000016,8998438.580000002,188.28000000000011,188.44000000000005,156766.0,1571232.56,0.0,43301.02000000004,5708139.680000001,4331672.12,211.49400000000006,6.2,2,Muito_Pequena
2019,Nonresidential COS,47.60102,-122.32873,DOWNTOWN,1,2006,4,61156.0,61156.0,0.0,73.20295,96.0,95.88600000000007,8221598.0,8212558.0,188.28000000000011,188.44000000000005,30301.0,1571232.56,0.0,20123.0,5708139.680000001,2012337.0,145.1,2.4,1,Muito_Pequena
2019,NonResidential,47.59809,-122.32283,DOWNTOWN,1,1910,4,72820.0,59000.0,13820.0,73.20295,26.9,27.0,1559248.0,1564023.0,60.9,61.3,58000.0,320557.0,0.0,4703.0,1093742.0,470282.0,31.7,0.5,1,Muito_Pequena
2019,NonResidential,47.62614,-122.3467,MAGNOLIA / QUEEN ANNE,1,1996,4,162222.0,148022.0,14200.0,96.0,59.2,59.2,6730553.0,6730553.0,103.6,103.6,113702.0,789482.0,0.0,40368.0,2693712.0,4036841.0,211.49400000000006,1.6,1,Muito_Pequena
2019,SPS-District K-12,47.57589,-122.29365,SOUTHEAST,1,1990,4,206126.0,164437.0,0.0,90.0,28.4,28.4,8231488.0,8215748.0,64.0,63.6,156766.0,1571232.56,0.0,26145.0,5601245.0,2614504.0,173.4,0.6,1,Muito_Pequena
2019,Campus,47.547,-122.35307,DELRIDGE NEIGHBORHOODS,1,1970,2,206126.0,164437.0,0.0,73.20295,93.1,91.5,9141320.220000016,8998438.580000002,162.0,160.1,156766.0,1571232.56,0.0,43301.02000000004,5708139.680000001,4331672.12,211.49400000000006,3.1,5,Muito_Pequena
2019,NonResidential,47.67836,-122.26442,NORTHEAST,1,2002,2,96300.0,96300.0,0.0,73.20295,96.0,95.88600000000007,9141320.220000016,8998438.580000002,188.28000000000011,188.44000000000005,92300.0,1571232.56,0.0,43208.0,5708139.680000001,4320838.0,211.49400000000006,3.0,1,Muito_Pequena
2019,Nonresidential COS,47.59545,-122.32146,GREATER DUWAMISH,1,1950,1,67356.0,67356.0,0.0,73.20295,91.8,89.7,6222142.0,6075822.0,145.3,142.7,67772.0,551180.0,0.0,41952.0,1880627.0,4195195.0,211.49400000000006,3.5,1,Muito_Pequena
2019,SPS-District K-12,47.60598,-122.30156,CENTRAL,1,2008,3,206126.0,164437.0,0.0,65.0,45.9,45.1,9141320.220000016,8998438.580000002,92.9,91.9,156766.0,1571232.56,0.0,43301.02000000004,5708139.680000001,4331672.12,211.49400000000006,1.2,1,Muito_Pequena
2019,SPS-District K-12,47.51482,-122.25864,SOUTHEAST,1,2001,3,78804.0,78804.0,0.0,56.0,38.4,38.1,3022594.0,3000749.0,80.2,79.9,78804.0,526486.0,0.0,12044.0,1796371.0,1204378.0,75.0,1.0,1,Muito_Pequena
2019,SPS-District K-12,47.61224,-122.29087,CENTRAL,1,2002,3,66994.0,66994.0,0.0,56.0,37.3,37.1,2542864.0,2530562.0,91.6,90.8,68127.0,591382.0,0.0,5128.0,2017795.0,512767.0,39.7,0.6,1,Muito_Pequena
2019,SPS-District K-12,47.52915,-122.28904,GREATER DUWAMISH,1,2000,3,98357.0,98357.0,0.0,70.0,37.2,36.9,3658208.0,3625330.0,74.7,74.4,98357.0,587802.0,0.0,16197.0,2005581.0,1619749.0,98.4,1.0,1,Muito_Pequena
2019,NonResidential,47.65147,-122.36122,MAGNOLIA / QUEEN ANNE,1,1980,2,52611.0,52611.0,0.0,73.20295,82.6,81.6,4348180.0,4291862.0,167.9,166.8,52611.0,715072.0,0.0,18520.0,2439827.0,1852035.0,113.4,2.2,1,Muito_Pequena
2019,SPS-District K-12,47.70763,-122.29453,NORTH,1,2011,2,206126.0,164437.0,0.0,87.0,28.2,28.4,6830402.0,6874403.0,58.1,58.3,156766.0,1155235.0,0.0,29327.0,3941662.0,2932740.0,180.1,0.8,1,Muito_Pequena
2019,SPS-District K-12,47.68725,-122.35996,NORTHWEST,6,2002,3,62526.0,62526.0,0.0,66.0,37.4,36.7,2341330.0,2297326.0,75.9,74.9,62526.0,380121.0,0.0,10004.0,1296974.0,1000352.0,61.1,1.0,1,Muito_Grande
2019,NonResidential,47.536,-122.31768,GREATER DUWAMISH,1,2007,3,64015.0,64015.0,0.0,52.0,38.5,38.3,2335228.0,2320154.0,95.0,94.8,24419.0,554153.0,0.0,4294.0,1890771.0,429383.0,34.5,0.5,1,Muito_Pequena
2019,Campus,47.66231,-122.28146,NORTHEAST,1,1953,10,206126.0,164437.0,0.0,17.0,96.0,95.88600000000007,9141320.220000016,8998438.580000002,188.28000000000011,188.44000000000005,156766.0,1571232.56,0.0,43301.02000000004,5708139.680000001,4331672.12,211.49400000000006,9.3,5,Muito_Pequena
2019,NonResidential,47.70956,-122.3345,NORTHWEST,1,1996,3,55442.0,39017.0,16425.0,75.0,85.0,85.7,3167791.0,3193814.0,175.6,176.3,28636.0,539037.0,0.0,13546.0,1839194.0,1354620.0,83.3,2.1,1,Muito_Pequena
2019,SPS-District K-12,47.67661,-122.37489,BALLARD,1,1999,2,206126.0,164437.0,0.0,75.0,33.5,33.3,8353497.0,8304872.0,83.5,82.8,156766.0,1571232.56,0.0,14739.0,5708139.680000001,1473925.0,120.4,0.5,1,Muito_Pequena
2019,Campus,47.69936,-122.33401,NORTHWEST,1,1970,2,206126.0,164437.0,22225.0,73.20295,57.0,56.5,9141320.220000016,8998438.580000002,136.8,135.9,156766.0,1571232.56,0.0,43301.02000000004,5708139.680000001,4331672.12,211.49400000000006,1.1,5,Muito_Pequena
2019,SPS-District K-12,47.54632,-122.28198,SOUTHEAST,1,1952,2,173185.0,164437.0,0.0,76.0,42.3,41.5,7328251.0,7182038.0,60.2,59.3,156766.0,457709.0,0.0,43301.02000000004,1561704.0,4331672.12,211.49400000000006,1.8,1,Muito_Pequena
2019,SPS-District K-12,47.54862,-122.36214,DELRIDGE NEIGHBORHOODS,1,1963,1,145341.0,145341.0,0.0,76.0,43.9,42.9,5675643.0,5536906.0,69.0,67.7,129213.0,491338.0,0.0,38605.0,1676446.0,3860460.0,211.49400000000006,1.5,1,Muito_Pequena
2019,SPS-District K-12,47.52407,-122.26586,SOUTHEAST,2,1960,2,184125.0,164437.0,0.0,79.0,39.5,38.8,7235920.0,7107880.0,67.8,67.1,156766.0,809813.0,0.0,43301.02000000004,2763082.0,4331672.12,211.49400000000006,1.3,1,Muito_Pequena
2019,SPS-District K-12,47.69675,-122.3776,BALLARD,1,1959,1,160270.0,160270.0,0.0,92.0,33.5,32.5,5816479.0,5648360.0,48.4,47.3,156766.0,383511.0,0.0,43301.02000000004,1308541.0,4331672.12,211.49400000000006,1.5,1,Muito_Pequena
2019,SPS-District K-12,47.52915,-122.36511,DELRIDGE NEIGHBORHOODS,1,2010,2,206126.0,164437.0,0.0,80.0,33.8,33.6,9141320.220000016,8998438.580000002,70.8,70.6,156766.0,1571232.56,0.0,43301.02000000004,5708139.680000001,4331672.12,211.49400000000006,0.8,1,Muito_Pequena
2019,SPS-District K-12,47.51778,-122.37074,DELRIDGE NEIGHBORHOODS,1,1958,1,46797.0,46797.0,0.0,87.0,46.0,45.1,2154193.0,2112616.0,64.5,63.6,46797.0,126591.0,0.0,16807.0,431927.0,1680688.0,91.9,2.0,1,Muito_Pequena
2019,SPS-District K-12,47.59796,-122.30415,CENTRAL,1,1963,3,136188.0,136188.0,0.0,80.0,39.6,38.9,5434672.0,5326650.0,67.1,66.3,137084.0,584947.0,0.0,33308.0,1995840.0,3330809.0,189.2,1.4,1,Muito_Pequena
2019,NonResidential,47.54508,-122.37737,SOUTHWEST,1,1969,2,52088.0,52088.0,0.0,73.20295,29.7,29.3,1547113.0,1528150.0,49.2,48.9,52088.0,157982.0,0.0,9891.0,539036.0,989114.0,55.9,1.1,1,Muito_Pequena
2019,SPS-District K-12,47.65708,-122.33803,LAKE UNION,4,2010,3,127776.0,127776.0,0.0,56.0,32.7,32.8,4186022.0,4202670.0,79.7,79.9,128025.0,978746.0,0.0,8632.0,3339481.0,863189.0,66.4,0.5,1,Média
2019,NonResidential,47.62972,-122.32906,LAKE UNION,3,1998,5,123920.0,93920.0,22225.0,94.0,61.0,61.0,7559508.0,7559508.0,117.4,117.4,123920.0,1106110.0,0.0,37855.0,3774047.0,3785461.0,211.49400000000006,2.4,1,Pequena
2019,Nonresidential COS,47.62759,-122.33661,LAKE UNION,3,1900,1,50000.0,50000.0,0.0,73.20295,96.0,95.88600000000007,7656466.0,7607376.0,188.28000000000011,188.44000000000005,43000.0,1125288.0,0.0,37679.0,3839483.0,3767894.0,211.49400000000006,4.5,1,Pequena
2019,NonResidential,47.62782,-122.34045,MAGNOLIA / QUEEN ANNE,7,1998,7,206126.0,153315.0,22225.0,90.0,70.6,70.6,9141320.220000016,8998438.580000002,137.8,138.5,141591.0,1527198.0,0.0,43301.02000000004,5210800.0,4331672.12,211.49400000000006,1.9,1,Muito_Grande
2019,SPS-District K-12,47.68359,-122.37308,BALLARD,6,1999,2,67235.0,67235.0,0.0,68.0,34.4,34.4,2311360.0,2313778.0,71.8,71.8,67235.0,402020.0,0.0,9421.0,1371691.0,942088.0,58.5,0.9,1,Muito_Grande
2019,SPS-District K-12,47.54025,-122.3885,SOUTHWEST,1,1991,3,58118.0,58118.0,0.0,80.0,25.1,25.1,1483897.0,1479647.0,61.1,60.8,59014.0,340496.0,0.0,3179.0,1161772.0,317875.0,24.0,0.4,1,Muito_Pequena
2019,SPS-District K-12,47.69823,-122.32126,NORTH,1,1989,2,52792.0,52792.0,0.0,77.0,24.1,23.8,1338058.0,1322320.0,67.5,66.7,55480.0,387550.0,0.0,0.0,1322320.0,0.0,8.2,0.2,1,Muito_Pequena
2019,SPS-District K-12,47.53809,-122.29591,GREATER DUWAMISH,1,1925,1,70762.0,70762.0,0.0,59.0,56.5,55.0,3997779.0,3895286.0,74.6,73.1,70762.0,181067.0,0.0,32775.0,617800.0,3277486.0,177.9,2.5,1,Muito_Pequena
2019,NonResidential,47.59544,-122.33159,GREATER DUWAMISH,1,1999,6,206126.0,164437.0,22225.0,73.20295,39.8,39.7,9141320.220000016,8998438.580000002,99.8,99.7,156766.0,1571232.56,0.0,43301.02000000004,5708139.680000001,4331672.12,211.49400000000006,0.6,1,Muito_Pequena
2019,Nonresidential COS,47.57199,-122.32811,GREATER DUWAMISH,1,1924,2,179161.0,164437.0,0.0,73.20295,51.3,50.8,9141320.220000016,8998438.580000002,134.7,133.1,117861.0,1571232.56,0.0,9396.0,5708139.680000001,939564.0,100.7,0.6,1,Muito_Pequena
2019,Nonresidential COS,47.57199,-122.32811,GREATER DUWAMISH,1,1965,2,58640.0,58640.0,0.0,73.20295,49.5,49.2,2903994.0,2883139.0,138.7,137.7,58640.0,845000.0,0.0,0.0,2883139.0,0.0,17.8,0.3,1,Muito_Pequena
2019,NonResidential,47.59269,-122.33372,GREATER DUWAMISH,1,2005,9,168449.0,153882.0,14567.0,28.0,96.0,95.88600000000007,9141320.220000016,8998438.580000002,188.28000000000011,188.44000000000005,153882.0,1571232.56,0.0,43301.02000000004,5708139.680000001,4331672.12,211.49400000000006,6.0,1,Muito_Pequena
2019,Campus,47.58405,-122.34223,GREATER DUWAMISH,1,2003,2,68640.0,68640.0,0.0,73.20295,92.2,92.2,8580718.0,8580719.0,188.28000000000011,188.44000000000005,44160.0,1571232.56,0.0,0.0,5708139.680000001,0.0,52.9,0.8,2,Muito_Pequena
2019,Campus,47.52429,-122.31234,GREATER DUWAMISH,1,1980,2,206126.0,164437.0,22225.0,73.20295,96.0,95.88600000000007,9141320.220000016,8998438.580000002,188.28000000000011,188.44000000000005,154100.0,1571232.56,0.0,43301.02000000004,5708139.680000001,4331672.12,211.49400000000006,2.2,5,Muito_Pequena
2019,Multifamily MR (5-9),47.61316,-122.34153,DOWNTOWN,7,2003,7,116947.0,116947.0,0.0,73.20295,83.7,83.1,9141320.220000016,8998438.580000002,161.1,160.6,81740.0,1542763.0,0.0,43301.02000000004,5263907.0,4331672.12,211.49400000000006,2.6,1,Muito_Grande
2019,NonResidential,47.61275,-122.3333,DOWNTOWN,1,1999,0,206126.0,164437.0,0.0,73.20295,96.0,95.88600000000007,9141320.220000016,8998438.580000002,188.28000000000011,188.44000000000005,156766.0,1571232.56,0.0,43301.02000000004,5708139.680000001,4331672.12,211.49400000000006,1.8,1,Muito_Pequena
2019,Campus,47.60705,-122.30966,CENTRAL,3,1990,5,206126.0,164437.0,0.0,44.0,96.0,95.88600000000007,9141320.220000016,8998438.580000002,188.28000000000011,188.44000000000005,156766.0,1571232.56,0.0,43301.02000000004,5708139.680000001,4331672.12,211.49400000000006,7.9,4,Pequena
2019,SPS-District K-12,47.52518,-122.34828,DELRIDGE NEIGHBORHOODS,1,1999,1,71714.0,71714.0,0.0,54.0,41.7,41.1,2993413.0,2944112.0,91.6,90.5,71714.0,569704.0,0.0,10003.0,1943829.0,1000283.0,65.1,0.9,1,Muito_Pequena
2019,NonResidential,47.65097,-122.34227,LAKE UNION,1,1991,3,75397.0,67236.0,8161.0,73.20295,10.0,10.0,674268.0,672029.0,26.3,26.2,67236.0,177236.0,0.0,673.0,604729.0,67300.0,7.3,0.1,1,Muito_Pequena
2019,Campus,47.60399,-122.32377,EAST,3,2000,8,206126.0,164437.0,0.0,94.0,96.0,95.88600000000007,9141320.220000016,8998438.580000002,188.28000000000011,188.44000000000005,156766.0,1571232.56,118180504.0,24832.0,5708139.680000001,2483229.0,211.49400000000006,3.7,5,Pequena
2019,SPS-District K-12,47.57678,-122.38459,SOUTHWEST,1,2002,2,206126.0,164437.0,0.0,74.0,41.4,41.3,8643301.0,8640182.0,83.7,83.6,156766.0,1407994.0,0.0,38361.0,4804076.0,3836105.0,211.49400000000006,1.1,1,Muito_Pequena
2019,NonResidential,47.66151,-122.31457,NORTHEAST,4,1931,10,106860.0,106860.0,0.0,83.0,79.4,78.2,8483161.0,8356192.0,130.0,128.7,106860.0,834637.0,0.0,43301.02000000004,2847783.0,4331672.12,211.49400000000006,2.9,1,Média
2019,NonResidential,47.71895,-122.29475,NORTH,5,1972,5,50759.0,50759.0,0.0,51.0,55.1,55.1,2794441.0,2794441.0,154.1,154.1,50759.0,819004.0,0.0,0.0,2794441.0,0.0,17.2,0.3,1,Grande
2019,SPS-District K-12,47.67723,-122.31281,NORTHEAST,1,2006,3,206126.0,164437.0,0.0,81.0,37.0,36.8,9141320.220000016,8998438.580000002,78.1,77.9,156766.0,1571232.56,0.0,39318.0,5708139.680000001,3931803.0,211.49400000000006,0.9,1,Muito_Pequena
2019,SPS-District K-12,47.67184,-122.29221,NORTHEAST,1,2001,3,75174.0,75174.0,0.0,63.0,39.3,38.7,2953936.0,2912000.0,74.3,73.5,75174.0,413587.0,0.0,15008.0,1411158.0,1500842.0,88.4,1.2,1,Muito_Pequena
2019,SPS-District K-12,47.64052,-122.3656,MAGNOLIA / QUEEN ANNE,7,2003,3,75214.0,75214.0,0.0,38.0,50.4,50.0,3792034.0,3757070.0,93.8,93.3,75214.0,514613.0,0.0,20012.0,1755859.0,2001210.0,117.1,1.6,1,Muito_Grande
2019,SPS-District K-12,47.57298,-122.39028,SOUTHWEST,1,2005,3,134918.0,134918.0,0.0,85.0,25.5,25.4,3532420.0,3518578.0,62.1,61.7,138502.0,812396.0,0.0,7467.0,2771895.0,746683.0,56.7,0.4,1,Muito_Pequena
2019,SPS-District K-12,47.59096,-122.29985,CENTRAL,1,1991,2,64414.0,64414.0,0.0,59.0,31.6,31.8,2066289.0,2078277.0,88.6,89.1,65310.0,609108.0,0.0,0.0,2078277.0,0.0,12.8,0.2,1,Muito_Pequena
2019,SPS-District K-12,47.67725,-122.32232,NORTHWEST,1,1927,3,92437.0,92437.0,0.0,42.0,67.0,65.3,6191164.0,6035268.0,86.3,84.5,92437.0,246532.0,0.0,43301.02000000004,841168.0,4331672.12,211.49400000000006,3.0,1,Muito_Pequena
